STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,BASE_PER,TIMELINESS,DECIMALS
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2001,38.09,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2000,37.15,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2020,34.29,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2019,34.93,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2018,33.53,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2017,34.47,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2016,39.2,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2015,41.5,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2014,42.68,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2013,37.54,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2012,32.36,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2011,34.35,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2010,35.76,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRGC,PT_CONS_NRG,Percentage of energy consumption,H,Transportation and storage,2009,36.11,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2007,4.55,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2006,4.47,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2005,4.38,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2004,4.3,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2003,4.21,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2002,4.11,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2001,4.02,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2000,3.94,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2021,6.76,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2020,6.55,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2019,6.33,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2018,6.12,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2017,5.92,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2016,5.73,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2015,5.55,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2014,5.39,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2013,5.23,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2012,5.1,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2011,4.97,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2010,4.86,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,POP_Y_GT65,PT_POP,Percentage of population,_T,Total - all activities,2009,4.76,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2009,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2008,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2007,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2006,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2005,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2004,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2003,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2002,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2001,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2000,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2022,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2021,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2020,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2019,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2018,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2017,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2016,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2015,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2014,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2013,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2012,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,SOCECO,_X,Unspecified,HTN,Services,2011,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2009,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2008,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2007,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2006,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2005,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2004,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2003,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2002,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2001,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2000,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2022,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2021,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2020,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2019,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2018,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2017,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2016,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2015,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2014,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2013,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2012,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,_T,Total - all activities,2011,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2007,44.92,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2006,44.35,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2005,44.72,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2004,43.53,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2003,45.53,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2002,47.37,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2001,47.56,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2000,44.86,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2021,52.12,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2020,55.38,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2019,54.78,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2018,53.64,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2017,52.62,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2016,53.24,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2015,52.67,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2014,50.67,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2013,50.48,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2012,49.54,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2011,48.23,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2010,48.93,E,Estimated value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,GDP_PC,PT_B1G,Percentage of gross value added,HTN,Services,2009,43.95,A,Normal value,0,Units,_Z,2015.0,1.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,BTE,Industry (except construction),2009,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,BTE,Industry (except construction),2008,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,BTE,Industry (except construction),2007,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,MYS,Malaysia,A,Annual,NRG,_X,Unspecified,BTE,Industry (except construction),2006,9.675,A,Normal value,0,Units,,2015.0,2.0,2.0
